SGB	Number of genomes	Average distance	Max distance	Min distance	Max average distance of rows	Min average distance of rows	Number of outliers
13713	2	0.0212923	0.0212923	0.0212923	0.0212923	0.0212923	0
13714	2	0.0203592	0.0203592	0.0203592	0.0203592	0.0203592	0
1371	5	0.027513121499999998	0.053057	0.000167546	0.047587800000000006	0.0185374175	0
13722	2	0.0286429	0.0286429	0.0286429	0.0286429	0.0286429	0
13726	2	0.000758176	0.000758176	0.000758176	0.000758176	0.000758176	0
13734	3	0.012924976666666666	0.0172366	0.00497183	0.01690155	0.010769165	0
13736	22	0.00781631973160174	0.02477	0.000830728	0.019183223809523805	0.004899448476190477	0
13739	19	0.018295658362573103	0.035342	0.0	0.031852172222222225	0.014640507777777777	0
13740	23	0.021980366	0.0642089	0.000319858	0.04592707272727272	0.013838926727272726	0
13743	2	0.00402654	0.00402654	0.00402654	0.00402654	0.00402654	0
13744	9	0.0037967837499999985	0.00907023	0.0	0.006314463749999999	0.002240654625	0
13745	20	0.014500255894736837	0.0312048	0.0	0.020591721052631577	0.010866737894736841	0
13746	11	0.022104873454545457	0.0339916	0.00874764	0.030733659999999996	0.01897571	0
13758	5	0.0032564129999999997	0.00540483	0.00143346	0.0042494225	0.0025161575	0
13759	7	0.0007998753809523809	0.00137114	0.000208504	0.0010854971666666667	0.0006599199999999999	0
13760	12	0.0051105772	0.0155943	0.0	0.010417915454545455	0.0031789391090909086	0
13761	4	0.016652973333333335	0.021196	0.00166134	0.02089226666666667	0.013382746666666667	0
13762	4	0.008183861666666665	0.0148867	0.00159554	0.014344500000000001	0.005907966666666667	0
13769	4	0.008865668	0.0169881	0.000505548	0.016764499999999998	0.006166202666666668	0
13773	2	0.00321585	0.00321585	0.00321585	0.00321585	0.00321585	0
13779	3	0.007260709666666667	0.0108659	0.000317429	0.01073235	0.0054581145	0
13781	2	0.00787396	0.00787396	0.00787396	0.00787396	0.00787396	0
13784	3	0.021762966666666664	0.0228644	0.0208619	0.0222135	0.021212250000000002	0
13786	19	0.036325995614035135	0.0607916	0.00100466	0.045023105555555554	0.029124429444444447	0
13787	2	0.000153116	0.000153116	0.000153116	0.000153116	0.000153116	0
13788	2	0.0350645	0.0350645	0.0350645	0.0350645	0.0350645	0
13789	4	0.031828716666666666	0.0381928	0.0154059	0.03642833333333333	0.027904166666666664	0
13791	4	0.02295491666666667	0.0244475	0.0216603	0.023812433333333338	0.022039166666666665	0
13792	4	0.028964358333333332	0.039009	0.00995425	0.03863183333333333	0.024150716666666665	0
13795	3	0.0019169333333333334	0.00246914	0.00107069	0.0023400549999999997	0.00164083	0
13796	2	0.038398	0.038398	0.038398	0.038398	0.038398	0
13797	3	0.010256914819999999	0.0153898	7.14446e-06	0.015381800000000001	0.00769047223	0
13809	2	0.00115999	0.00115999	0.00115999	0.00115999	0.00115999	0
13810	2	9.52667e-06	9.52667e-06	9.52667e-06	9.52667e-06	9.52667e-06	0
13816	42	0.0032084668360046428	0.00666691	0.0	0.005308149756097561	0.0022387067275609755	0
13818	2	0.00814444	0.00814444	0.00814444	0.00814444	0.00814444	0
13820	27	0.021572634583760682	0.0398342	0.0	0.03333828846153846	0.01916296486153846	0
13823	11	0.02570084418181817	0.0510874	0.0015457	0.033316415	0.019521308	0
13825	5	0.019573721999999998	0.0242762	0.00339602	0.0226652	0.01613278	0
13831	3	0.026824666666666674	0.0349956	0.0122419	0.03411605	0.0227392	0
13839	6	0.03206434666666667	0.052976	0.0174761	0.04396374	0.025558760000000003	0
13841	8	0.009640497499999998	0.0164876	0.0047781	0.01455664285714286	0.007579818571428572	0
13842	2	0.0122187	0.0122187	0.0122187	0.0122187	0.0122187	0
13843	5	0.017583669000000003	0.0275302	0.00742049	0.021688225	0.0139630975	0
13849	43	0.010887918790697669	0.0355752	0.0	0.02396233333333334	0.007028610238095238	0
13851	25	0.014416141460000016	0.0447494	0.0	0.024860787499999995	0.008783046250000003	0
13852	2	0.0196532	0.0196532	0.0196532	0.0196532	0.0196532	0
13854	8	0.023645563928571426	0.0343037	0.00320141	0.029165999999999997	0.020466922857142855	0
13856	2	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0
13861	13	0.026690340128205144	0.0576941	0.0	0.04826032499999999	0.016812728333333332	0
13862	15	0.01648632035238096	0.0321764	0.000808177	0.026593064285714285	0.012792339999999998	0
13863	5	0.029696010000000005	0.046384	0.0136892	0.037927775000000004	0.023772225	0
13874	13	0.022923862564102566	0.043089	0.00132973	0.03682949	0.0172233825	0
13877	2	0.0159046	0.0159046	0.0159046	0.0159046	0.0159046	0
13879	3	0.03620993333333333	0.0491361	0.0109658	0.048832	0.02974685	0
13881	2	0.00987563	0.00987563	0.00987563	0.00987563	0.00987563	0
13888	3	7.320303333333332e-05	0.000107506	5.24675e-05	8.35708e-05	5.605155e-05	0
13889	2	0.0113529	0.0113529	0.0113529	0.0113529	0.0113529	0
13890	16	0.021655125805583327	0.0277243	9.52667e-06	0.02567924	0.017858761778000002	0
13891	17	0.01539426867647059	0.0548041	0.00187636	0.03748274375	0.010968990000000001	0
13893	16	0.031111562666666658	0.0462185	0.00200779	0.03806996666666666	0.02627489333333333	0
13894	16	0.021103686499999996	0.0428354	0.00683219	0.03725212666666666	0.01714453733333333	0
13895	7	0.011614517619047617	0.0182584	0.00270602	0.015775083333333332	0.008903733333333332	0
13896	40	0.028151875144051305	0.0485457	7.14446e-06	0.03953745128205128	0.021985723076923074	0
13897	20	0.03860471157894737	0.065798	0.0102971	0.05066001578947368	0.032341273684210525	1
13898	22	0.020704280744588768	0.0330213	0.0	0.029065552380952372	0.017453164285714282	0
13899	3	0.021898666666666667	0.0275566	0.011829	0.0269335	0.019069700000000002	0
13900	5	0.01884435	0.0256309	0.009552	0.02136685	0.016384225	0
13901	53	0.021933596233671894	0.0377235	0.00102749	0.03156196538461538	0.01802237653846154	0
13902	5	0.019778929400000003	0.0337267	0.000124294	0.03162295	0.0147236735	0
13904	74	0.022261387852795193	0.0805344	3.33684e-05	0.040677272602739734	0.015607762054794524	0
13905	8	0.017370590178571427	0.0206193	0.000157925	0.01934624285714286	0.014602546428571428	0
13906	62	0.02640272236446318	0.0728967	1.90591e-05	0.04926043606557376	0.019123481967213116	0
13907	38	0.03187035344665719	0.0569149	0.000100316	0.04710458108108108	0.026599710810810816	0
13909	6	0.021809659999999998	0.026555	0.0079712	0.024489100000000003	0.018532780000000002	0
13910	5	0.009912564000000002	0.0133011	0.00418777	0.012881150000000001	0.0083237025	0
13912	2	0.0134476	0.0134476	0.0134476	0.0134476	0.0134476	0
13914	5	0.03715565	0.0488843	0.027539	0.04642355	0.033624325	0
13916	3	0.008972720000000002	0.0116886	0.00365796	0.0116301	0.00761478	0
13917	2	0.00555588	0.00555588	0.00555588	0.00555588	0.00555588	0
13918	2	0.025217	0.025217	0.025217	0.025217	0.025217	0
13919	2	0.0102592	0.0102592	0.0102592	0.0102592	0.0102592	0
13920	2	0.000109903	0.000109903	0.000109903	0.000109903	0.000109903	0
13921	3	0.0032484992999999994	0.00485724	4.05279e-05	0.004852485	0.00244412895	0
13922	5	8.029320400000002e-05	0.000141101	0.0	0.0001237136	5.9744955e-05	0
13923	2	0.0412562	0.0412562	0.0412562	0.0412562	0.0412562	0
13924	2	0.0124607	0.0124607	0.0124607	0.0124607	0.0124607	0
13925	2	1.19092e-05	1.19092e-05	1.19092e-05	1.19092e-05	1.19092e-05	0
13928	18	0.03619176464052286	0.0514529	0.00178577	0.04667088823529412	0.031676128235294115	0
13929	3	0.0062222699	0.00929761	7.15897e-05	0.00929761	0.0046845998499999994	0
13947	175	0.01627200490305418	0.0679775	0.000218156	0.04268552701149425	0.011926077068965523	0
13948	5	0.027343799000000002	0.049903	0.00703459	0.042385124999999996	0.0214706725	0
13949	4	0.020353933333333327	0.032218	0.0	0.030646599999999996	0.015769966666666666	0
13950	9	0.019430745611111105	0.0413553	0.000530142	0.0350047	0.014181879	0
13951	4	0.023867268333333334	0.0308948	0.00498141	0.030635066666666665	0.01928177	0
13952	28	0.025941171825396816	0.114684	0.0	0.05280804814814814	0.018749624074074076	1
13954	12	0.021033968787878797	0.0271202	0.00256349	0.02561386363636364	0.01914579909090909	0
13955	5	0.0247762	0.0418553	0.0111893	0.03569475	0.020447675	0
13956	8	0.023533578571428574	0.0381417	0.0136645	0.03222791428571428	0.02044994285714286	0
13957	13	0.01952031410256411	0.0398208	0.00280452	0.03532305	0.016457265000000002	0
13959	50	0.025964927134693838	0.0610453	0.00112677	0.050506481632653054	0.019859267346938773	1
1395	141	0.038793888425532004	0.0689114	0.00105289	0.053631218571428566	0.033844664357142853	2
13960	10	0.028847686000000008	0.0517638	0.00510644	0.047017133333333336	0.02389176333333333	0
13964	24	0.031775388130434803	0.0566665	0.000256824	0.04938094347826087	0.02586098652173913	0
13965	61	0.028548584873224	0.0692916	0.000237478	0.04625017666666666	0.02228444563333334	0
13966	12	0.030766103787878786	0.0472589	0.00968655	0.044303127272727276	0.026155322727272733	0
13967	8	0.011567366428571427	0.0208416	0.00180438	0.01947495714285714	0.009831777142857143	0
13968	18	0.02734451826143792	0.0615839	0.000938904	0.05066684705882354	0.021176085294117648	1
13969	6	0.018974003333333333	0.0315181	0.0033785	0.02552662	0.013770826	0
13971	4	0.006704738333333332	0.0117836	0.00317543	0.009867046666666665	0.004903033333333333	0
13972	311	0.026272381475572655	0.0948599	0.000463826	0.05582372161290323	0.019757073064516153	3
13974	6	0.028091753333333337	0.0337597	0.0211548	0.03288202	0.025930520000000002	0
13975	8	0.021533704285714283	0.039009	0.00144647	0.032589285714285716	0.015284368571428572	0
13976	737	0.029843137644103717	0.119475	0.000174767	0.057443511548913063	0.023577298559782595	6
13977	62	0.024102669122157513	0.0667377	0.0010351	0.046191113114754094	0.017728884918032782	0
13978	15	0.031011528380952374	0.0443417	0.00157978	0.03795214285714286	0.026291499999999995	0
13979	163	0.029804966773460846	0.108654	0.0	0.04913116790123456	0.023799261728395076	0
1397	92	0.041923172627806864	0.0614292	0.00473708	0.04949139120879122	0.03759916263736264	0
13981	39	0.02415094458839407	0.0549537	0.00174596	0.042700255263157884	0.016785330789473685	0
13982	135	0.025610512532891015	0.0644877	0.00124721	0.04284060671641792	0.017966443432835818	0
13983	106	0.029992708345013382	0.10198	0.0	0.04091682857142857	0.023438574476190483	0
13984	7	0.03473055142857142	0.0475845	0.00978498	0.04189521666666667	0.027817579999999998	0
13985	3	0.015390133333333333	0.0213751	0.012386	0.0168922	0.01239765	0
13986	8	0.023707205357142856	0.0349726	0.00916565	0.028152571428571426	0.019651307142857143	0
13987	6	0.03451275533333333	0.0509156	0.00991283	0.04308044	0.028839926	0
1398	30	0.04300673172413798	0.0572337	0.0110007	0.04900908620689655	0.03498870689655171	0
13990	13	0.030233125769230755	0.0578102	0.00334352	0.04522653333333334	0.022769276666666668	0
13992	11	0.017835028090909085	0.0267848	0.000601675	0.022970139999999993	0.012539983	0
13993	11	0.03193284505454546	0.047619	0.000698378	0.03804428	0.0266841378	0
13994	13	0.021501130512820515	0.0332149	0.00328247	0.027627475	0.017546685000000003	0
13995	6	0.014993275999999998	0.0253461	0.00521938	0.022365959999999997	0.011891217999999999	0
13996	3	0.03193753333333333	0.0327864	0.030756	0.032528299999999996	0.0315131	0
13997	61	0.018825813174863332	0.0442639	0.00385777	0.036082233333333345	0.014572924833333337	0
13998	28	0.026573802063492087	0.0433749	0.00166134	0.03416558888888888	0.02180523074074074	0
13999	81	0.031445273080247034	0.0994022	0.00223279	0.04985147124999999	0.025824543125000005	0
14000	4	0.021204953333333332	0.0282699	0.00588862	0.0233159	0.019576706666666666	0
14001	13	0.03368709871794871	0.0623147	0.0	0.04823712500000001	0.026494658333333337	0
14002	8	0.029122078571428584	0.0465338	0.0	0.037490100000000005	0.0229182	0
14003	20	0.029809344736842075	0.0514336	0.00468044	0.039386731578947363	0.02542386842105263	0
14004	38	0.03768732627311522	0.0633037	0.0013867	0.0489883054054054	0.030419499999999995	0
14005	125	0.028000856998709477	0.0642645	0.00227378	0.04616158467741935	0.01978732806451613	0
14006	3	0.015662356666666665	0.0215417	0.00446807	0.0212595	0.012722685000000001	0
14007	51	0.04231645420392176	0.0704228	0.0	0.05633744200000001	0.036677692	5
14011	26	0.03934763446153848	0.0602397	0.00212669	0.047232443999999985	0.033565712000000004	0
14012	4	0.026237736666666664	0.0413269	0.00360762	0.03273056666666666	0.019611773333333332	0
14013	5	0.0168076	0.0220055	0.0	0.020800225	0.013303675	0
14014	7	0.02519525428571429	0.0301493	0.00552294	0.028612749999999996	0.022937673333333335	0
14016	7	0.027176888095238088	0.0453869	0.00921753	0.0411717	0.020020755	0
14017	50	0.024986745714285667	0.0531993	0.00208065	0.04065901020408163	0.01931296285714286	0
14018	26	0.018162412892307665	0.0330427	0.0	0.026105827999999994	0.014136904399999999	0
14019	4	0.01455297333333333	0.0187184	0.00413894	0.018378366666666666	0.01208978	0
14020	29	0.021931090517241396	0.0382183	0.0	0.03120271428571428	0.018037246428571428	0
14021	4	0.007350363333333332	0.0108745	0.0026976	0.009001796666666667	0.005936776666666667	0
14022	25	0.019462335366666656	0.0630068	0.00126523	0.04509211666666666	0.014469841666666663	0
14023	17	0.025315269117647057	0.0419563	0.0	0.03370188125	0.0206276	0
14024	8	0.03228225	0.0443105	0.0123953	0.03662494285714286	0.026485671428571427	0
14025	21	0.021853679714285708	0.0370638	0.00471188	0.030388384999999997	0.018296523000000006	0
14026	41	0.02228872024390244	0.0393789	0.00280734	0.032130545	0.0188622775	0
14027	102	0.02029298736167738	0.0524939	0.00116767	0.03643372574257424	0.014641849306930696	0
14029	4	0.021637398333333332	0.0273375	0.00818989	0.02510823333333333	0.01821223	0
14031	3	0.0216401	0.0229969	0.0196468	0.02263675	0.0209617	0
14032	2	0.0274337	0.0274337	0.0274337	0.0274337	0.0274337	0
14033	5	0.023939000000000002	0.0368308	0.0132087	0.029950424999999996	0.0202946	0
14034	3	0.03642473333333334	0.0476708	0.0288913	0.040191450000000004	0.0308017	0
14035	3	0.03502363333333333	0.0384366	0.0293481	0.0378614	0.03331715	0
14036	9	0.02994836388888889	0.0580669	0.0150391	0.048591449999999994	0.0248467625	0
14037	34	0.018424433101604284	0.0560198	0.00174861	0.045327630303030296	0.011946046060606057	0
14038	2	0.0355869	0.0355869	0.0355869	0.0355869	0.0355869	0
14039	45	0.007930162333333343	0.0314877	0.00107578	0.02810228409090909	0.005777378636363636	0
14041	9	0.029077283333333332	0.0474128	0.0	0.03803956249999999	0.0241044125	0
14042	121	0.01885344073278224	0.0687541	0.00101988	0.03617747166666665	0.013513114166666665	0
14043	60	0.014671694406779665	0.0542958	0.0	0.03904319661016951	0.009444488474576266	0
14044	3	0.028055499999999997	0.031356	0.0238451	0.0301607	0.026405249999999998	0
14045	3	0.02993576666666667	0.0377487	0.0234889	0.0331592	0.0260293	0
14046	3	0.021829266666666666	0.0327439	0.0	0.0327439	0.01637195	0
14047	2	0.0300527	0.0300527	0.0300527	0.0300527	0.0300527	0
14048	8	0.021928197857142857	0.0357867	0.0	0.03437251428571429	0.018126785714285713	0
14049	15	0.01964661723809523	0.0338257	0.0	0.028072514285714285	0.014347412142857141	0
1404	199	0.02044393933505961	0.0529962	0.00236155	0.03778185757575758	0.01514535500000001	0
14050	36	0.022318678571428597	0.0593303	0.0	0.047794902857142864	0.014453168000000002	0
14051	2	0.0278041	0.0278041	0.0278041	0.0278041	0.0278041	0
14053	12	0.023417333636363637	0.0331825	0.00382182	0.030707709090909096	0.02106292909090909	0
14054	2	0.00487947	0.00487947	0.00487947	0.00487947	0.00487947	0
14055	3	0.0243057	0.0266909	0.0211137	0.0259017	0.023113099999999998	0
14062	5	0.024714567000000003	0.0390747	0.00375907	0.029500125000000002	0.0194870425	0
14065	5	0.017480675999999997	0.0238299	0.00790756	0.019323874999999997	0.013825490000000001	0
14066	16	0.016371718074999993	0.0218147	0.000383142	0.01951654666666667	0.0134756954	0
14067	10	0.027312585555555557	0.0465171	0.00682159	0.04157274444444445	0.02170149888888889	0
14068	3	0.020760699999999997	0.0232566	0.0158062	0.02323795	0.01951275	0
14070	4	0.01861868833333333	0.025927	0.00271163	0.0241446	0.014235043333333334	0
14071	8	0.018127105	0.0248175	0.00860768	0.022095071428571426	0.014858694285714288	0
14072	6	0.014474704000000003	0.0246594	0.00444325	0.018379219999999998	0.011941582000000001	0
14074	4	0.010397461499999998	0.020801	0.000351469	0.015441999999999999	0.006952113	0
14075	26	0.027866641630769247	0.0519007	0.00097934	0.04223130800000001	0.022959553600000005	0
14078	4	0.026651373333333336	0.0360116	0.00277914	0.03308046666666667	0.022383713333333333	0
14079	6	0.0200672	0.0278041	0.0013556	0.025459940000000004	0.016907759999999997	0
1407	10	0.026585930888888883	0.0485811	0.00539175	0.04688827777777778	0.02032957666666667	0
14080	17	0.02088197411764706	0.0390484	0.00373225	0.0320153	0.01548837375	0
14081	25	0.022135319966666678	0.0472248	0.00259692	0.04230812083333333	0.018739513333333332	0
14082	43	0.02790512118039869	0.0482983	5.72459e-05	0.03876199047619047	0.024604704047619042	0
14083	9	0.02047968016666666	0.0279644	0.000268926	0.0230740725	0.018692885	0
14084	15	0.02660884161904762	0.0563528	0.00036608	0.05102803571428572	0.02156880714285714	1
14085	27	0.02439849034188031	0.0575785	0.000129094	0.04854686923076923	0.019566276461538464	0
14087	3	0.005276186666666666	0.00790383	0.00224644	0.00679106	0.003962365	0
14088	9	0.024701863888888894	0.0351221	0.0032361	0.029776149999999998	0.0220150375	0
1408	78	0.027277762887112974	0.108654	0.0	0.0691844896103896	0.022521650649350657	2
14091	4	0.018454628333333334	0.0282428	0.00962528	0.0269406	0.015025293333333333	0
14095	3	0.007563491333333333	0.0111014	0.000653674	0.011018400000000001	0.005794537	0
14097	6	0.025168506666666667	0.0374229	0.0130445	0.02950626	0.02005352	0
14099	43	0.017283732724252533	0.0486167	0.00202126	0.030244361904761905	0.013481589523809531	0
14106	16	0.022595721766666684	0.0385399	0.000436886	0.03313452666666667	0.018188160666666668	0
14107	8	0.015541094642857143	0.027813	0.00274535	0.024811857142857142	0.012243850000000002	0
14108	5	0.020201715999999998	0.0265211	0.00691005	0.022005774999999998	0.0190315775	0
14109	24	0.02796477860869562	0.050368	0.000715796	0.03915083913043479	0.02347593913043478	0
1410	10	0.03559927555555557	0.0482807	0.0265465	0.04085264444444445	0.031978200000000005	0
14110	87	0.02857139531943329	0.0628727	0.00160079	0.05203519418604651	0.024169346395348842	1
14111	23	0.015644522687747034	0.0375103	0.00338726	0.02702291363636364	0.011790229545454544	0
14113	57	0.0181505199686717	0.0785007	0.0	0.03569252857142857	0.011746381964285716	0
14114	630	0.02400352471014296	0.118516	0.000860844	0.04810219777424481	0.017630598060413335	0
14116	7	0.03286176380952381	0.0524939	0.00468044	0.043852966666666666	0.028601873333333333	0
1411	97	0.03467642406572157	0.0846595	0.00107832	0.06256666145833334	0.029724703749999987	2
14123	62	0.016901915764145948	0.0627391	0.00134783	0.043220696721311486	0.010924854918032788	0
14124	6	0.027718573333333336	0.0411012	0.0120344	0.030803000000000004	0.021377180000000003	0
14125	7	0.02380886047619047	0.0384882	0.00541137	0.03161115	0.019364895	0
14127	4	0.019416443333333335	0.0249925	0.00612516	0.021717	0.01614182	0
14128	9	0.027009305555555547	0.0377235	0.0	0.03090625	0.023730324999999997	0
14129	2	0.00279888	0.00279888	0.00279888	0.00279888	0.00279888	0
14130	3	0.011943200000000001	0.0179148	0.0	0.0179148	0.0089574	0
14131	5	0.02487888	0.0376983	0.0	0.03618505	0.018792075000000002	0
14136	74	0.02596071053313592	0.0567566	0.0	0.03988631232876712	0.0203957890410959	0
14137	92	0.01886615449832773	0.0515692	0.00143866	0.03783336923076923	0.012933950549450545	0
14138	40	0.02066538487179487	0.0377487	0.0	0.03142381025641026	0.01769253	0
14139	23	0.016784193201581022	0.0513949	0.0	0.03177560909090909	0.012235664545454545	0
14140	2	0.00763299	0.00763299	0.00763299	0.00763299	0.00763299	0
14142	7	0.004895548809523808	0.00798995	0.000131495	0.007245640000000001	0.004040913333333333	0
14143	4	0.010719731666666668	0.0188925	0.00308052	0.014348733333333334	0.008067726666666667	0
14148	6	0.015604765333333331	0.0278041	0.00286673	0.02288006	0.011160768000000001	0
14149	42	0.019894572148664347	0.0366481	0.00230116	0.029482224390243908	0.014133042682926835	0
14150	59	0.01614344496201051	0.0409889	0.0	0.0334138724137931	0.010314128965517241	0
14151	39	0.020366321106612677	0.0557338	0.0011089	0.03885730789473685	0.013042188157894735	0
14152	2	0.0109528	0.0109528	0.0109528	0.0109528	0.0109528	0
1415	33	0.026272885984848525	0.0438163	0.0	0.035682415625000005	0.021426909687499995	0
14162	6	0.0022979165333333333	0.0047781	0.00028831	0.004234102	0.001692354	0
14164	2	0.0273899	0.0273899	0.0273899	0.0273899	0.0273899	0
14165	8	0.022601882857142857	0.0344611	0.0	0.03142317142857143	0.01805004571428571	0
14166	4	0.020186665000000003	0.0269649	0.00550649	0.0256754	0.016723730000000003	0
14167	3	0.0081458	0.0122187	0.0	0.0122187	0.00610935	0
1416	27	0.025207192051282044	0.0376857	0.00211314	0.031432269230769236	0.021505853846153854	0
14177	26	0.025674868461538464	0.0607663	0.0	0.045749204	0.018026895600000002	0
14178	3	0.022418666666666667	0.033628	0.0	0.033628	0.016814	0
14179	7	0.03356715999999999	0.0634666	0.00360466	0.04751611666666666	0.024051338333333335	0
14180	7	0.02664293333333334	0.040905	0.0	0.035752766666666665	0.021265983333333332	0
14181	6	0.019765717333333335	0.0317427	0.00936996	0.02571466	0.0161018	0
14182	23	0.029456380434782617	0.0484394	0.00339018	0.04194941818181818	0.020970081818181815	0
14183	2	0.00175656	0.00175656	0.00175656	0.00175656	0.00175656	0
14184	2	0.0097316	0.0097316	0.0097316	0.0097316	0.0097316	0
14185	29	0.01977312411330049	0.0318453	0.00100466	0.027840521428571432	0.015816252142857146	0
14189	6	0.02619478066666667	0.0475501	0.003239	0.03617528	0.01991864	0
14190	15	0.028487169619047608	0.0484748	0.0	0.03939495	0.025912550000000003	0
14193	128	0.0191087301144193	0.0686914	0.00114721	0.041746015748031474	0.012260128818897638	0
14194	5	0.014091956	0.0274249	0.0	0.023853275	0.010024315	0
14195	4	0.01868108333333333	0.0304021	0.0	0.029882099999999998	0.013614066666666666	0
14196	13	0.019452905769230772	0.035716	0.00142306	0.028990550000000004	0.013911053333333333	0
14197	5	0.016394706	0.0266059	0.00761826	0.021858175	0.01261234	0
14198	13	0.023938812435897443	0.036636	0.0	0.031314449999999994	0.018333316666666665	0
14199	10	0.028069610888888895	0.0436786	0.00249129	0.03635178888888889	0.02296028777777778	0
14200	4	0.01576419833333333	0.0236323	0.00956419	0.018002233333333333	0.013918266666666665	0
14202	10	0.02170320444444444	0.0334969	0.0	0.029213033333333336	0.017075999999999997	0
14203	10	0.022116221999999998	0.0309944	0.00544739	0.026520699999999998	0.01900941	0
14204	3	0.01997971	0.0294989	0.00206173	0.0289387	0.015220115000000001	0
14205	70	0.02758363819461702	0.051511	0.00429198	0.040762371014492746	0.02185533898550724	0
14208	23	0.014523463517786548	0.0318865	0.00226557	0.02753810909090909	0.01107917727272727	0
14209	343	0.023276107768912358	0.0775022	0.00120611	0.042158840350877226	0.017593047719298257	0
14210	15	0.01859725266666665	0.0450825	0.00264719	0.041913035714285715	0.013870830714285716	0
14211	16	0.022313114583333345	0.0388388	0.00546051	0.032834539999999995	0.018400939999999998	0
14212	22	0.022851970432900406	0.0391538	0.00392087	0.032418414285714285	0.01883546666666666	0
14213	3	0.012358196666666666	0.0163363	0.00849179	0.014291400000000001	0.010369145	0
14214	4	0.033087	0.0500325	0.0184842	0.04407983333333334	0.0255421	0
14215	75	0.023537418551351198	0.0516858	0.00256071	0.035307175675675685	0.01816267702702702	0
14216	26	0.02619586218461537	0.0406407	0.00261924	0.035188796	0.021824813600000003	0
14217	3	0.035213600000000005	0.0421011	0.0231747	0.04123305	0.03176985	0
14218	5	0.019546070000000006	0.0335187	0.0	0.027457324999999998	0.01582685	0
14220	4	0.036920749999999995	0.0529962	0.0232491	0.041803966666666664	0.03153043333333334	0
14221	9	0.03368628333333333	0.050537	0.0148919	0.0386178125	0.0293195	0
14222	62	0.013216423913273403	0.0444509	0.00116511	0.03388148852459016	0.008683108524590165	0
14223	28	0.012967172936507945	0.0289283	0.000527681	0.023442981481481474	0.008380771481481482	0
14224	5	0.027504300000000002	0.0380016	0.0189988	0.031566875	0.02408335	0
14227	30	0.01651014657471263	0.0274337	0.0049049	0.02086180344827586	0.013132800344827585	0
14228	6	0.01635501066666667	0.0258444	0.0092936	0.02387202	0.013649132	0
14229	13	0.02483492782051283	0.0415258	0.00313222	0.03355326666666667	0.020281154166666666	0
14230	166	0.013630729047097476	0.0373358	0.0011089	0.02359035878787878	0.009057342424242425	0
14231	4	0.013725944999999998	0.0196597	0.00774383	0.017895866666666666	0.011635423333333334	0
14232	41	0.021527845060975645	0.0434354	0.00183633	0.03144673000000001	0.017647537999999997	0
14233	3	0.00436721	0.00549991	0.00282994	0.005135845	0.0038008599999999997	0
14235	45	0.036123361787878804	0.067916	0.0	0.049664536363636366	0.02947943909090909	0
14236	4	0.009602875000000002	0.012734	0.00437826	0.0116429	0.007847383333333333	0
14237	112	0.026556982918275487	0.0791122	0.00127038	0.05446762612612612	0.019234814954954955	5
14238	90	0.016288916050187244	0.0432091	0.000928811	0.02932233370786516	0.012397147977528092	0
14239	7	0.03219432666666666	0.0444353	0.0	0.04147501666666667	0.02809981	0
1423	5	0.017674079999999995	0.0221335	0.0121033	0.02110455	0.015375650000000001	0
14240	75	0.024709476209008954	0.0749829	0.00128842	0.042946089189189164	0.017962914594594596	0
14242	6	0.02290387933333334	0.0374479	0.00896343	0.03661122	0.016322174000000002	0
14243	86	0.02430961891108075	0.0573024	0.00243044	0.03586253411764706	0.017511031882352937	0
14244	2	0.0124842	0.0124842	0.0124842	0.0124842	0.0124842	0
14246	8	0.019337115	0.0314978	0.0017778	0.026123585714285715	0.014135312857142857	0
14247	125	0.020844425575483844	0.052976	0.00108851	0.03142043709677419	0.014485764677419346	0
14248	136	0.02083723905010869	0.0542748	0.00161657	0.03870701851851853	0.01419496881481482	0
1424	42	0.026449511103368146	0.0608422	0.00515475	0.038184714634146334	0.021040722195121955	0
14250	145	0.024374421896551642	0.080322	0.0	0.04197590347222222	0.017691058611111102	0
14251	2	0.0428354	0.0428354	0.0428354	0.0428354	0.0428354	0
14252	67	0.023329510542740847	0.0447178	0.00149601	0.037712365151515145	0.015670301363636355	0
14253	115	0.02534216751334848	0.0545067	0.00142566	0.04407873859649123	0.018440220526315797	0
14254	4	0.03725051666666666	0.0432843	0.0338257	0.039946133333333335	0.034230500000000004	0
14255	14	0.022886198461538464	0.0329036	0.00400536	0.0282226	0.018483296923076924	0
14256	10	0.025983872222222225	0.0404199	0.00332315	0.0321374	0.019518827777777782	0
14257	2	0.0346987	0.0346987	0.0346987	0.0346987	0.0346987	0
14259	26	0.014948947476923088	0.0309745	0.00359284	0.025307872000000002	0.0110403404	0
1425	2	0.014029	0.014029	0.014029	0.014029	0.014029	0
14260	40	0.010211328448717954	0.0371501	0.00149601	0.028902382051282052	0.0071747938461538445	0
14262	7	0.023303223809523804	0.0315487	0.0	0.028047516666666664	0.018357250000000002	0
14263	227	0.023636901498966998	0.0604895	0.00105035	0.049189355309734485	0.016953708584070804	0
14264	18	0.02553429084967323	0.0436634	0.0	0.03561872941176471	0.020220088235294118	0
14265	2	0.0136694	0.0136694	0.0136694	0.0136694	0.0136694	0
1426	3	0.014429199999999998	0.016009	0.011603	0.0158423	0.0136393	0
14270	3	0.020826433333333335	0.0254272	0.0122187	0.0251303	0.01852605	0
